2008-04-23 00:00,1.5972,1.59977,1.58583,1.58804,868425
2008-04-24 00:00,1.58795,1.58836,1.56331,1.56727,870723
2008-04-25 00:00,1.56764,1.57063,1.55506,1.56276,832754
2008-04-27 00:00,1.56242,1.56291,1.55892,1.56165,33502
2008-04-28 00:00,1.56168,1.56924,1.55904,1.5654,866601
2008-04-29 00:00,1.56534,1.56587,1.55384,1.55752,868216
2008-04-30 00:00,1.55772,1.56415,1.55161,1.56221,865547
2008-05-01 00:00,1.56238,1.56425,1.54273,1.54764,862988
2008-05-02 00:00,1.54765,1.54978,1.53599,1.54218,832288
2008-05-04 00:00,1.5427,1.54394,1.54204,1.54345,33128
2008-05-05 00:00,1.54332,1.55196,1.54232,1.55008,866160
2008-05-06 00:00,1.55016,1.55945,1.54495,1.55162,865535
2008-05-07 00:00,1.55161,1.55188,1.53312,1.53416,865973
2008-05-08 00:00,1.53426,1.54407,1.52825,1.54032,865691
2008-05-09 00:00,1.54045,1.54886,1.53889,1.54811,787306
2008-05-11 00:00,1.54831,1.54831,1.54384,1.54656,76025
2008-05-12 00:00,1.54662,1.55699,1.53627,1.55301,861904
2008-05-13 00:00,1.55298,1.55653,1.54275,1.54683,864942
2008-05-14 00:00,1.5471,1.5486,1.53925,1.5464,864392
2008-05-15 00:00,1.54648,1.5547,1.54173,1.54563,863512
2008-05-16 00:00,1.54579,1.56019,1.54463,1.55748,831722
2008-05-18 00:00,1.55779,1.5598,1.55687,1.55812,33368
2008-05-19 00:00,1.55802,1.56333,1.54811,1.55264,866537
2008-05-20 00:00,1.55259,1.56796,1.55035,1.56472,864468
2008-05-21 00:00,1.56458,1.57965,1.56287,1.57787,868769
2008-05-22 00:00,1.5779,1.5813,1.56893,1.573,868242
2008-05-23 00:00,1.57318,1.57939,1.56947,1.57578,836059
2008-05-25 00:00,1.57652,1.57831,1.57457,1.57776,32869
2008-05-26 00:00,1.57769,1.5791,1.57391,1.57763,865182
2008-05-27 00:00,1.57781,1.58178,1.56695,1.56867,864797
2008-05-28 00:00,1.56859,1.576,1.56056,1.56545,862359
2008-05-29 00:00,1.56545,1.5662,1.548,1.5515,860110
2008-05-30 00:00,1.5513,1.55682,1.54594,1.55493,785981
2008-06-01 00:00,1.55512,1.55655,1.55455,1.55564,77590
2008-06-02 00:00,1.5557,1.55881,1.54845,1.5538,864392
2008-06-03 00:00,1.55384,1.56275,1.54085,1.54489,861055
2008-06-04 00:00,1.5448,1.54825,1.54157,1.5432,862294
2008-06-05 00:00,1.54323,1.56045,1.53633,1.5595,862956
2008-06-06 00:00,1.55928,1.5778,1.55691,1.57748,827292
2008-06-08 00:00,1.57831,1.57986,1.57719,1.57792,32994
2008-06-09 00:00,1.57787,1.58432,1.5616,1.56469,861560
2008-06-10 00:00,1.56495,1.56495,1.54371,1.54574,861839
2008-06-11 00:00,1.54582,1.55868,1.54507,1.5558,861787
2008-06-12 00:00,1.55585,1.55628,1.53764,1.54457,860968
2008-06-13 00:00,1.54456,1.54621,1.53004,1.5377,832411
2008-06-15 00:00,1.53826,1.54126,1.53779,1.53829,33410
2008-06-16 00:00,1.5383,1.55188,1.53433,1.54635,861801
2008-06-17 00:00,1.54622,1.55514,1.54558,1.55152,863913
2008-06-18 00:00,1.55156,1.55513,1.54598,1.5543,860682
2008-06-19 00:00,1.55447,1.55863,1.54631,1.54961,859878
2008-06-20 00:00,1.54983,1.5651,1.54878,1.56028,785688
2008-06-22 00:00,1.56153,1.56357,1.55917,1.5602,76284
2008-06-23 00:00,1.56006,1.56268,1.54661,1.55202,860261
2008-06-24 00:00,1.55192,1.56216,1.54876,1.5572,858965
2008-06-25 00:00,1.55731,1.56872,1.55335,1.56626,859356
2008-06-26 00:00,1.56656,1.57672,1.56249,1.57593,860858
2008-06-27 00:00,1.57587,1.57924,1.57154,1.57906,829501
2008-06-29 00:00,1.57789,1.57979,1.57701,1.57917,32623
2008-06-30 00:00,1.57894,1.58359,1.57271,1.57569,859595
2008-07-01 00:00,1.57602,1.58249,1.5721,1.57872,857707
2008-07-02 00:00,1.57871,1.58917,1.57736,1.58762,854177
2008-07-03 00:00,1.58757,1.59117,1.56708,1.56833,855200
2008-07-04 00:00,1.56823,1.57262,1.56524,1.57029,825020
2008-07-06 00:00,1.57002,1.57064,1.56859,1.5693,32922
2008-07-07 00:00,1.56917,1.57533,1.56072,1.57226,858071
2008-07-08 00:00,1.5723,1.57392,1.56333,1.56622,857491
2008-07-09 00:00,1.56644,1.57494,1.56472,1.57282,855535
2008-07-10 00:00,1.57315,1.58022,1.56876,1.5785,856479
2008-07-11 00:00,1.5791,1.59472,1.57604,1.59368,781489
2008-07-13 00:00,1.59498,1.59709,1.58954,1.5899,76506
2008-07-14 00:00,1.59008,1.5935,1.58392,1.58872,858266
2008-07-15 00:00,1.58888,1.60389,1.58643,1.5915,860947
2008-07-16 00:00,1.59157,1.59477,1.57985,1.58242,857404
2008-07-17 00:00,1.58216,1.58929,1.57815,1.58502,859990
2008-07-18 00:00,1.58501,1.58867,1.58035,1.58448,824346
2008-07-20 00:00,1.58418,1.58461,1.58265,1.58422,33751
2008-07-21 00:00,1.58424,1.59313,1.58296,1.59103,856653
2008-07-22 00:00,1.5913,1.59442,1.57536,1.57772,859948
2008-07-23 00:00,1.57782,1.57989,1.56664,1.56812,859192
2008-07-24 00:00,1.56809,1.57139,1.56253,1.5683,858268
2008-07-25 00:00,1.56831,1.57537,1.56588,1.57043,823776
2008-07-27 00:00,1.57047,1.57067,1.56801,1.56896,33589
2008-07-28 00:00,1.56909,1.57683,1.56809,1.57422,858590
2008-07-29 00:00,1.57434,1.57573,1.55493,1.55882,857725
2008-07-30 00:00,1.55877,1.56166,1.55183,1.55805,854087
2008-07-31 00:00,1.55793,1.56995,1.55658,1.55828,855356
2008-08-01 00:00,1.55825,1.55886,1.55142,1.55609,781420
2008-08-03 00:00,1.55638,1.5579,1.55586,1.55658,76728
2008-08-04 00:00,1.55662,1.56306,1.55526,1.55638,858293
2008-08-05 00:00,1.55624,1.55646,1.54442,1.5464,858740
2008-08-06 00:00,1.5465,1.55167,1.53956,1.54195,850798
2008-08-07 00:00,1.54205,1.55019,1.53068,1.53109,857936
2008-08-08 00:00,1.53117,1.53128,1.4993,1.50032,823764
2008-08-10 00:00,1.5,1.5,1.49026,1.49321,31972
2008-08-11 00:00,1.49333,1.50835,1.48786,1.49121,853926
2008-08-12 00:00,1.49117,1.49646,1.48112,1.48911,856899
2008-08-13 00:00,1.48891,1.49796,1.48397,1.48963,861141
2008-08-14 00:00,1.48968,1.49499,1.47572,1.47726,858429
2008-08-15 00:00,1.47727,1.47928,1.46554,1.46856,825492
2008-08-17 00:00,1.46988,1.47009,1.4696,1.4699,31014
2008-08-18 00:00,1.46976,1.47679,1.4666,1.46944,857613
2008-08-19 00:00,1.4694,1.48043,1.46272,1.47914,842415
2008-08-20 00:00,1.47911,1.47985,1.46685,1.47499,854415
2008-08-21 00:00,1.4749,1.49078,1.47398,1.4887,854264
2008-08-22 00:00,1.48851,1.48949,1.47568,1.47909,778144
2008-08-24 00:00,1.47803,1.47901,1.47737,1.47805,76131
2008-08-25 00:00,1.4781,1.48067,1.46921,1.47242,854627
2008-08-26 00:00,1.4725,1.47269,1.45655,1.46429,862105
2008-08-27 00:00,1.46437,1.47761,1.46419,1.4743,863758
2008-08-28 00:00,1.47462,1.48103,1.46691,1.47013,866737
2008-08-29 00:00,1.47026,1.47674,1.46368,1.46714,828348
2008-08-31 00:00,1.46748,1.47198,1.46748,1.46959,32759
2008-09-01 00:00,1.46962,1.47029,1.45543,1.4581,864080
2008-09-02 00:00,1.45808,1.45981,1.44626,1.44873,863699
2008-09-03 00:00,1.44866,1.45219,1.43811,1.45129,865385
2008-09-04 00:00,1.45134,1.45438,1.42108,1.42572,858696
2008-09-05 00:00,1.42574,1.43462,1.41957,1.42666,787739
2008-09-07 00:00,1.42658,1.43986,1.42658,1.43524,75587
2008-09-08 00:00,1.4351,1.4428,1.40516,1.4133,864591
2008-09-09 00:00,1.41335,1.42267,1.40435,1.40919,857793
2008-09-10 00:00,1.40922,1.41796,1.39332,1.39359,858834
2008-09-11 00:00,1.39351,1.4038,1.38778,1.40064,862773
2008-09-12 00:00,1.40081,1.42325,1.39683,1.42204,829380
2008-09-14 00:00,1.42253,1.43488,1.42253,1.43163,31922
2008-09-15 00:00,1.43164,1.44821,1.4082,1.42425,860968
2008-09-16 00:00,1.42423,1.42826,1.40699,1.41656,864027
2008-09-17 00:00,1.41667,1.43837,1.40966,1.4335,861225
2008-09-18 00:00,1.43353,1.45404,1.42772,1.42985,858985
2008-09-19 00:00,1.42982,1.44975,1.41494,1.44646,785263
2008-09-21 00:00,1.44698,1.45012,1.4433,1.44887,75852
2008-09-22 00:00,1.44877,1.4864,1.44513,1.48008,860829
2008-09-23 00:00,1.48003,1.48264,1.46195,1.46831,864533
2008-09-24 00:00,1.46822,1.47451,1.45996,1.4651,864588
2008-09-25 00:00,1.46506,1.47667,1.45584,1.46624,861486
2008-09-26 00:00,1.4663,1.46777,1.45538,1.46108,783317
2008-09-28 00:00,1.45811,1.45811,1.4507,1.45357,75157
2008-09-29 00:00,1.45356,1.45675,1.43001,1.43655,1723532
2008-09-30 00:00,1.43677,1.44243,1.40067,1.41175,863170
2008-10-01 00:00,1.4119,1.4174,1.39755,1.39905,860588
2008-10-02 00:00,1.399,1.40145,1.37455,1.3786,936627
2008-10-03 00:00,1.3786,1.39065,1.37025,1.37705,868945
2008-10-05 00:00,1.36686,1.3704,1.361,1.3649,36050
2008-10-06 00:00,1.3649,1.367,1.3443,1.3515,1128980
2008-10-07 00:00,1.3515,1.37425,1.34815,1.357,817008
2008-10-08 00:00,1.35687,1.37535,1.35429,1.3608,710363
2008-10-09 00:00,1.36079,1.37812,1.35528,1.35568,178136
2008-10-10 00:00,1.35567,1.36407,1.32592,1.34091,131567
2008-10-12 00:00,1.35653,1.36181,1.35412,1.35955,47262
2008-10-13 00:00,1.35969,1.36795,1.34498,1.36528,174755
2008-10-14 00:00,1.3654,1.37639,1.35585,1.35616,172587
2008-10-15 00:00,1.35583,1.36847,1.3421,1.34334,173138
2008-10-16 00:00,1.34333,1.35329,1.33467,1.34835,174898
2008-10-17 00:00,1.34814,1.35116,1.33846,1.34052,165659
2008-10-19 00:00,1.34216,1.34437,1.33917,1.34418,92839
2008-10-20 00:00,1.34435,1.35299,1.32871,1.33373,712195
2008-10-21 00:00,1.3338,1.33514,1.29995,1.30052,712153
2008-10-22 00:00,1.30056,1.3031,1.27257,1.27701,713145
2008-10-23 00:00,1.27699,1.30016,1.27319,1.28979,713183
2008-10-24 00:00,1.28987,1.29033,1.24941,1.2619,665315
2008-10-26 00:00,1.25557,1.2621,1.25293,1.26188,43355
2008-10-27 00:00,1.26219,1.26774,1.23331,1.24602,1427687
2008-10-28 00:00,1.24645,1.28374,1.2329,1.28055,712551
2008-10-29 00:00,1.28055,1.2991,1.26235,1.2956,665080
2008-10-30 00:00,1.29565,1.3285,1.2805,1.28685,652571
2008-10-31 00:00,1.28715,1.2885,1.26675,1.2733,548232
2008-11-02 00:00,1.2745,1.2783,1.27355,1.27711,8578
2008-11-03 00:00,1.27725,1.28985,1.2575,1.26135,724719
2008-11-04 00:00,1.2615,1.3048,1.2525,1.2981,909222
2008-11-05 00:00,1.2981,1.31145,1.27925,1.29135,865522
2008-11-06 00:00,1.29135,1.2932,1.26735,1.26875,819651
2008-11-07 00:00,1.26875,1.285,1.2652,1.2716,722355
2008-11-09 00:00,1.2816,1.2827,1.2775,1.2823,20842
2008-11-10 00:00,1.2823,1.2927,1.27175,1.2745,683123
2008-11-11 00:00,1.27455,1.28,1.2476,1.2511,640345
2008-11-12 00:00,1.2511,1.2631,1.24365,1.2457,696331
2008-11-13 00:00,1.2457,1.28525,1.2388,1.2786,491617
2008-11-14 00:00,1.2786,1.2799,1.25765,1.26025,691746
2008-11-16 00:00,1.25297,1.2582,1.25145,1.25215,23469
2008-11-17 00:00,1.25215,1.27415,1.25115,1.26405,616113
2008-11-18 00:00,1.26415,1.27,1.25665,1.26345,695592
2008-11-19 00:00,1.26345,1.2814,1.2472,1.2503,566436
2008-11-20 00:00,1.2503,1.25935,1.2423,1.2438,557309
2008-11-21 00:00,1.2438,1.26375,1.24295,1.25855,576924
2008-11-23 00:00,1.2585,1.26535,1.25835,1.264,16342
2008-11-24 00:00,1.264,1.296,1.2567,1.29135,885210
2008-11-25 00:00,1.2914,1.3081,1.28035,1.303,725060
2008-11-26 00:00,1.3031,1.30315,1.2819,1.28935,759987
2008-11-27 00:00,1.28945,1.2968,1.2859,1.28925,697424
2008-11-28 00:00,1.28925,1.2957,1.2645,1.2689,701929
2008-11-30 00:00,1.27093,1.27115,1.2675,1.2675,10126
2008-12-01 00:00,1.2667,1.27035,1.2581,1.2596,748090
2008-12-02 00:00,1.2596,1.27655,1.2562,1.2708,724965
2008-12-03 00:00,1.27085,1.27415,1.2602,1.2704,823912
2008-12-04 00:00,1.2704,1.28475,1.2549,1.2773,844701
2008-12-05 00:00,1.27725,1.2799,1.2627,1.27198,706262
2008-12-07 00:00,1.27254,1.2734,1.27155,1.2729,6302
2008-12-08 00:00,1.2729,1.29675,1.27265,1.29125,811748
2008-12-09 00:00,1.29125,1.30005,1.2798,1.2926,929382
2008-12-10 00:00,1.2926,1.307,1.29035,1.3013,999561
2008-12-11 00:00,1.30125,1.3403,1.3005,1.33275,770437
2008-12-12 00:00,1.33275,1.3415,1.32505,1.33682,497722
2008-12-14 00:00,1.33661,1.34535,1.33637,1.3442,13041
2008-12-15 00:00,1.3442,1.3726,1.343,1.3694,659076
2008-12-16 00:00,1.3694,1.41475,1.363,1.4065,730017
2008-12-17 00:00,1.4064,1.44365,1.4007,1.44055,628844
2008-12-18 00:00,1.44055,1.46925,1.41875,1.4293,477625
2008-12-19 00:00,1.42915,1.43095,1.38265,1.3911,473529
2008-12-21 00:00,1.39315,1.39755,1.39076,1.39755,13072
2008-12-22 00:00,1.39755,1.41245,1.39025,1.39519,551373
2008-12-23 00:00,1.39519,1.4021,1.39135,1.3933,464173
2008-12-24 00:00,1.39335,1.4019,1.3933,1.40008,298174
2008-12-25 00:00,1.39997,1.40465,1.39757,1.40125,464404
2008-12-26 00:00,1.4012,1.41155,1.39895,1.40182,129142
2008-12-28 00:00,1.406,1.41125,1.40568,1.4103,9698
2008-12-29 00:00,1.4104,1.43625,1.39165,1.40335,603023
2008-12-30 00:00,1.40335,1.4221,1.3988,1.41395,515795
2008-12-31 00:00,1.41395,1.41445,1.38505,1.39752,354953
2009-01-01 00:00,1.39734,1.40707,1.396,1.39974,483120
2009-01-02 00:00,1.40013,1.40255,1.38385,1.39185,388650
2009-01-04 00:00,1.38977,1.39595,1.38743,1.39575,9911
2009-01-05 00:00,1.39575,1.3961,1.35495,1.36365,547398
2009-01-06 00:00,1.3634,1.3637,1.3313,1.35045,639392
2009-01-07 00:00,1.3505,1.3747,1.3432,1.36135,742193
2009-01-08 00:00,1.36135,1.37965,1.35345,1.3696,742628
2009-01-09 00:00,1.36975,1.37305,1.3415,1.34672,475218
2009-01-11 00:00,1.34688,1.34735,1.3405,1.34155,17289
2009-01-12 00:00,1.3416,1.34455,1.32938,1.3357,608034
2009-01-13 00:00,1.33575,1.3358,1.31402,1.31985,721297
2009-01-14 00:00,1.31995,1.3337,1.3094,1.32115,629160
2009-01-15 00:00,1.3211,1.3234,1.30247,1.31585,804155
2009-01-16 00:00,1.31585,1.33425,1.31445,1.3264,674136
2009-01-18 00:00,1.33352,1.33845,1.33321,1.3357,17025
2009-01-19 00:00,1.33575,1.33805,1.30565,1.30925,612205
2009-01-20 00:00,1.30925,1.3102,1.2847,1.28825,618848
2009-01-21 00:00,1.28825,1.30855,1.28235,1.3,671027
2009-01-22 00:00,1.3,1.3082,1.29085,1.3004,572080
2009-01-23 00:00,1.3004,1.30345,1.27675,1.29725,522109
2009-01-25 00:00,1.29621,1.29666,1.2878,1.28945,10251
2009-01-26 00:00,1.2894,1.32355,1.2861,1.3187,734991
2009-01-27 00:00,1.31835,1.3329,1.31165,1.3214,757629
2009-01-28 00:00,1.3214,1.3323,1.31015,1.31525,862868
2009-01-29 00:00,1.3153,1.3179,1.29165,1.2937,769272
2009-01-30 00:00,1.2937,1.29415,1.27625,1.28105,741426
2009-02-01 00:00,1.27672,1.27825,1.27462,1.27495,20167
2009-02-02 00:00,1.27485,1.28985,1.27055,1.2813,648981
2009-02-03 00:00,1.28115,1.30565,1.2801,1.30105,723191
2009-02-04 00:00,1.30105,1.30705,1.28125,1.28545,716989
2009-02-05 00:00,1.28545,1.2905,1.27615,1.27885,683241
2009-02-06 00:00,1.27885,1.29925,1.2747,1.2938,604516
2009-02-08 00:00,1.2961,1.2986,1.29443,1.2958,22459
2009-02-09 00:00,1.2958,1.30925,1.2872,1.29605,846585
2009-02-10 00:00,1.296,1.30735,1.28095,1.29105,851006
2009-02-11 00:00,1.2911,1.2998,1.2833,1.28655,758379
2009-02-12 00:00,1.28655,1.2943,1.2721,1.28825,711237
2009-02-13 00:00,1.2883,1.2942,1.2821,1.28605,487675
2009-02-15 00:00,1.27793,1.2807,1.27525,1.27905,19947
2009-02-16 00:00,1.27905,1.28245,1.27265,1.2797,550854
2009-02-17 00:00,1.27975,1.27995,1.25575,1.25825,840841
2009-02-18 00:00,1.25825,1.264,1.25125,1.25655,556071
2009-02-19 00:00,1.25655,1.276,1.25565,1.26565,598087
2009-02-20 00:00,1.2656,1.2879,1.25565,1.2825,686755
2009-02-22 00:00,1.2804,1.2826,1.27905,1.2791,11838
2009-02-23 00:00,1.2791,1.29915,1.26645,1.267,1088402
2009-02-24 00:00,1.2671,1.28775,1.2662,1.287,992296
2009-02-25 00:00,1.28705,1.28985,1.26895,1.2716,1119369
2009-02-26 00:00,1.2716,1.28105,1.2682,1.27175,657463
2009-02-27 00:00,1.2717,1.275,1.2604,1.2665,685524
2009-03-01 00:00,1.26295,1.26368,1.2585,1.2589,11925
2009-03-02 00:00,1.25915,1.2632,1.25385,1.25605,850381
2009-03-03 00:00,1.25615,1.26775,1.2521,1.2528,874084
2009-03-04 00:00,1.2529,1.2663,1.2456,1.2633,882987
2009-03-05 00:00,1.2633,1.2639,1.24805,1.25445,713641
2009-03-06 00:00,1.25445,1.27505,1.25375,1.26485,798927
2009-03-08 00:00,1.26488,1.27155,1.26488,1.2715,58321
2009-03-09 00:00,1.2715,1.27265,1.25555,1.2618,1018992
2009-03-10 00:00,1.26185,1.28215,1.26105,1.27145,1039706
2009-03-11 00:00,1.27145,1.28645,1.2616,1.2805,1086471
2009-03-12 00:00,1.2805,1.29445,1.27315,1.2897,1032092
2009-03-13 00:00,1.2897,1.2957,1.2862,1.2928,812346
2009-03-15 00:00,1.28791,1.2894,1.28375,1.28805,26991
2009-03-16 00:00,1.2881,1.3071,1.2867,1.2974,1113781
2009-03-17 00:00,1.2973,1.3041,1.293,1.3032,767922
2009-03-18 00:00,1.30315,1.35345,1.2986,1.3487,979564
2009-03-19 00:00,1.34865,1.37375,1.34165,1.36595,973663
2009-03-20 00:00,1.36595,1.3726,1.3517,1.35795,825191
2009-03-22 00:00,1.362,1.3674,1.36173,1.36265,47969
2009-03-23 00:00,1.36265,1.3736,1.3485,1.36175,740961
2009-03-24 00:00,1.36175,1.3678,1.34305,1.3481,1102405
2009-03-25 00:00,1.3481,1.36465,1.3418,1.3574,822123
2009-03-26 00:00,1.3574,1.36385,1.3494,1.3527,920524
2009-03-27 00:00,1.3528,1.3591,1.32565,1.3287,675704
2009-03-29 00:00,1.32282,1.32845,1.32105,1.3266,20923
2009-03-30 00:00,1.32665,1.328,1.3116,1.31875,679719
2009-03-31 00:00,1.3188,1.33425,1.31735,1.32565,757952
2009-04-01 00:00,1.32565,1.3286,1.31665,1.32435,686419
2009-04-02 00:00,1.32405,1.3517,1.324,1.3472,686220
2009-04-03 00:00,1.3472,1.3495,1.3365,1.34835,595559
2009-04-05 00:00,1.34955,1.3552,1.34934,1.3535,20830
2009-04-06 00:00,1.3535,1.35815,1.3322,1.3322,632656
2009-04-07 00:00,1.3322,1.3397,1.32265,1.3268,672275
2009-04-08 00:00,1.3268,1.33075,1.3148,1.3251,719830
2009-04-09 00:00,1.3251,1.33355,1.3097,1.3121,587634
2009-04-10 00:00,1.312,1.31875,1.3092,1.31845,179881
2009-04-12 00:00,1.31862,1.3189,1.31515,1.31535,8541
2009-04-13 00:00,1.31535,1.33915,1.3127,1.3375,248692
2009-04-14 00:00,1.3375,1.3377,1.3226,1.32675,516739
2009-04-15 00:00,1.32675,1.32975,1.3146,1.32215,613716
2009-04-16 00:00,1.3223,1.3268,1.31265,1.31855,620895
2009-04-17 00:00,1.31845,1.3193,1.3017,1.3043,576776
2009-04-19 00:00,1.30577,1.30591,1.3006,1.3007,23932
2009-04-20 00:00,1.30065,1.3018,1.2891,1.2904,548863
2009-04-21 00:00,1.2904,1.29935,1.28965,1.29355,564532
2009-04-22 00:00,1.2935,1.3037,1.28845,1.30075,595361
2009-04-23 00:00,1.30065,1.31605,1.29795,1.3125,541904
2009-04-24 00:00,1.3125,1.3301,1.31125,1.32395,535700
2009-04-26 00:00,1.3244,1.32458,1.32185,1.32185,20660
2009-04-27 00:00,1.32185,1.32185,1.29985,1.3023,553679
2009-04-28 00:00,1.3023,1.3166,1.29635,1.3131,490546
2009-04-29 00:00,1.31305,1.3339,1.312,1.32655,480476
2009-04-30 00:00,1.32655,1.33855,1.31905,1.3244,476248
2009-05-01 00:00,1.32435,1.33275,1.3227,1.32705,312921
2009-05-03 00:00,1.32678,1.32899,1.32636,1.32873,41271
2009-05-04 00:00,1.32872,1.34375,1.3212,1.3415,418708
2009-05-05 00:00,1.34145,1.34355,1.3282,1.33035,409810
2009-05-06 00:00,1.3303,1.33745,1.32455,1.33,501113
2009-05-07 00:00,1.33,1.347,1.32515,1.3386,368692
2009-05-08 00:00,1.33855,1.365,1.33415,1.3639,371897
2009-05-10 00:00,1.3644,1.3656,1.36145,1.36315,21992
2009-05-11 00:00,1.36315,1.3667,1.3557,1.3584,598774
2009-05-12 00:00,1.35835,1.37075,1.35625,1.36765,783378
2009-05-13 00:00,1.36765,1.3722,1.3534,1.354,612236
2009-05-14 00:00,1.354,1.3665,1.35245,1.3631,442765
2009-05-15 00:00,1.36305,1.365,1.3462,1.34945,387044
2009-05-17 00:00,1.34778,1.3489,1.3442,1.3453,27060
2009-05-18 00:00,1.3454,1.3563,1.3423,1.355,474749
2009-05-19 00:00,1.355,1.3668,1.353,1.3643,510900
2009-05-20 00:00,1.3642,1.3829,1.35835,1.3783,502465
2009-05-21 00:00,1.3782,1.39405,1.3728,1.39405,544907
2009-05-22 00:00,1.39405,1.405,1.38995,1.39955,622012
2009-05-24 00:00,1.40169,1.4048,1.4016,1.40255,18376
2009-05-25 00:00,1.4025,1.40275,1.39575,1.4009,390775
2009-05-26 00:00,1.40085,1.4022,1.386,1.3992,830264
2009-05-27 00:00,1.3992,1.3996,1.38223,1.38315,791620
2009-05-28 00:00,1.38315,1.3983,1.3793,1.39475,790849
2009-05-29 00:00,1.39475,1.41685,1.39425,1.41565,790158
2009-05-31 00:00,1.41449,1.4145,1.41,1.41035,27133
2009-06-01 00:00,1.4105,1.4246,1.4099,1.41805,802805
2009-06-02 00:00,1.418,1.4331,1.41015,1.42885,779924
2009-06-03 00:00,1.4289,1.4337,1.41085,1.4142,824590
2009-06-04 00:00,1.41415,1.4241,1.407,1.41675,956402
2009-06-05 00:00,1.41675,1.42675,1.39325,1.3965,746305
2009-06-07 00:00,1.3968,1.3977,1.39268,1.39745,19135
2009-06-08 00:00,1.39745,1.4002,1.3805,1.39285,829437
2009-06-09 00:00,1.39285,1.4101,1.3852,1.4062,757583
2009-06-10 00:00,1.4062,1.41435,1.3915,1.3988,697591
2009-06-11 00:00,1.39875,1.41715,1.3943,1.41245,672814
2009-06-12 00:00,1.4124,1.4127,1.3936,1.4015,688914
2009-06-14 00:00,1.39929,1.40002,1.39661,1.39763,42230
2009-06-15 00:00,1.3976,1.39814,1.37575,1.37737,204383
2009-06-16 00:00,1.3775,1.39196,1.37484,1.38143,205355
2009-06-17 00:00,1.38138,1.39699,1.38107,1.39681,204387
2009-06-18 00:00,1.39627,1.39897,1.38819,1.3908,204004
2009-06-19 00:00,1.39076,1.4012,1.3883,1.3938,326496
2009-06-21 00:00,1.39468,1.3955,1.39244,1.39355,13059
2009-06-22 00:00,1.39355,1.39355,1.3826,1.3849,550259
2009-06-23 00:00,1.3849,1.4108,1.38285,1.4069,609685
2009-06-24 00:00,1.4069,1.4138,1.38875,1.39415,574807
2009-06-25 00:00,1.39415,1.40117,1.38885,1.40092,543909
2009-06-26 00:00,1.40086,1.4118,1.40066,1.4053,449049
2009-06-28 00:00,1.40609,1.40765,1.40449,1.40695,13210
2009-06-29 00:00,1.40697,1.40703,1.40679,1.40691,448261
2009-06-30 00:00,1.40978,1.40988,1.40962,1.4098,587810
2009-07-01 00:00,1.40364,1.41993,1.39978,1.41447,82254
2009-07-02 00:00,1.41446,1.41488,1.39256,1.39596,81659
2009-07-03 00:00,1.39592,1.40282,1.39494,1.39792,74488
2009-07-05 00:00,1.39591,1.39693,1.39485,1.39573,6368
2009-07-06 00:00,1.39581,1.39977,1.38749,1.39914,81229
2009-07-07 00:00,1.39913,1.40497,1.38853,1.38957,81779
2009-07-08 00:00,1.38934,1.39391,1.38294,1.38615,81180
2009-07-09 00:00,1.38608,1.40722,1.38582,1.4009,81152
2009-07-10 00:00,1.40084,1.40116,1.38734,1.39351,74023
2009-07-12 00:00,1.39364,1.39757,1.39361,1.39712,6692
2009-07-13 00:00,1.39722,1.40038,1.38942,1.40015,81152
2009-07-14 00:00,1.40032,1.40136,1.39084,1.39787,80240
2009-07-15 00:00,1.39786,1.41335,1.39662,1.40908,81199
2009-07-16 00:00,1.40924,1.41648,1.40536,1.41309,80605
2009-07-17 00:00,1.41314,1.41492,1.40599,1.40986,74650
2009-07-19 00:00,1.40953,1.41365,1.40904,1.41333,6404
2009-07-20 00:00,1.41344,1.42494,1.41244,1.42075,80127
2009-07-21 00:00,1.42071,1.4276,1.41601,1.41972,81552
2009-07-22 00:00,1.41967,1.42562,1.41529,1.42008,81744
2009-07-23 00:00,1.42013,1.42908,1.41181,1.41609,80933
2009-07-24 00:00,1.41614,1.42529,1.41337,1.42006,74827
2009-07-26 00:00,1.42057,1.42316,1.41862,1.41913,6511
2009-07-27 00:00,1.41919,1.42967,1.41692,1.4244,81013
2009-07-28 00:00,1.42448,1.43028,1.41277,1.41451,79849
2009-07-29 00:00,1.41451,1.41949,1.40043,1.40137,80835
2009-07-30 00:00,1.40151,1.4094,1.40124,1.40831,82650
2009-07-31 00:00,1.40831,1.42796,1.40759,1.42554,74368
2009-08-02 00:00,1.42535,1.43084,1.42432,1.42873,6860
2009-08-03 00:00,1.42866,1.44444,1.42025,1.44065,80774
2009-08-04 00:00,1.44064,1.44295,1.43645,1.44147,81260
2009-08-05 00:00,1.44135,1.44469,1.4354,1.4408,80851
2009-08-06 00:00,1.44085,1.44284,1.43261,1.43683,82244
2009-08-07 00:00,1.43695,1.44111,1.41533,1.41804,75312
2009-08-09 00:00,1.41828,1.41976,1.41646,1.41917,6838
2009-08-10 00:00,1.41913,1.42177,1.41014,1.41289,81789
2009-08-11 00:00,1.41287,1.41849,1.41066,1.41507,82432
2009-08-12 00:00,1.41485,1.42463,1.40827,1.42157,80603
2009-08-13 00:00,1.42154,1.43264,1.42063,1.42718,82403
